7162,460.0
7168,1.0
7178,339.0
7185,2.0
7186,9.0
7191,1.0
7194,1.0
7206,172.0
7208,31.0
7226,487.0
7228,5.0
7232,263.0
7251,9.0
7282,1226.0
7290,1.0
7296,764.0
7314,205.0
7319,450.0
7340,109.0
7341,7.0
7358,2.0
7360,1.0
7369,22.0
7383,8.0
7393,920.0
7402,116.0
7421,44.0
7425,11.0
7428,7.0
7434,1096.0
7443,1.0
7446,112.0
7447,5.0
7465,9.0
7466,18.0
7475,144.0
7482,20.0
7486,46.0
7498,2.0
7502,27.0
7503,85.0
7505,12.0
7508,12.0
7511,1.0
7512,193.0
7515,7.0
7516,15.0
7519,16.0
7520,153.0
7521,5.0
7536,16.0
7551,12.0
7560,4.0
7562,12.0
7566,32.0
7585,3.0
7592,27.0
7604,5.0
7622,10.0
7624,15.0
7626,4.0
7660,10.0
7673,27.0
7682,6.0
7686,3.0
7701,1.0
7706,7.0
7721,1.0
7742,7.0
7746,34.0
7753,5.0
7773,3.0
7852,3.0
7859,1.0
7865,2.0
7867,185.0
7879,64.0
7885,5.0
7894,9.0
7928,1.0
7956,94.0
7957,417.0
7975,668.0
7979,25.0
7982,29.0
7995,5.0
8011,91.0
8024,326.0
8029,403.0
8032,23.0
8035,82.0
8039,2.0
8040,175.0
8043,64.0
8044,204.0
8048,358.0
8049,27.0
8051,5.0
8052,11.0
8053,345.0
8054,2.0
8059,560.0
8064,797.0
8066,36.0
8069,1.0
8076,46.0
8077,118.0
8078,2.0
8081,244.0
8082,87.0
8085,23.0
8090,157.0
8093,11.0
8106,77.0
8109,954.0
8117,84.0
8118,3.0
8127,67.0
8130,3.0
8146,60.0
8147,76.0
8161,475.0
8163,176.0
8166,1.0
8169,7.0
8170,17.0
8171,9.0
8181,71.0
8194,91.0
8204,2.0
8230,2.0
8236,217.0
8270,12.0
8273,8.0
8276,7.0
8287,14.0
8291,14.0
8297,141.0
8298,1.0
8303,14.0
8319,4.0
8325,30.0
8383,9.0
8408,304.0
8411,14.0
8424,37.0
8454,11.0
8456,1.0
8493,261.0
8500,2.0
8503,2.0
8507,579.0
8508,3.0
8514,386.0
8520,8.0
8534,2.0
8535,54.0
8542,16.0
8551,1.0
8558,37.0
8565,2.0
8567,40.0
8573,104.0
8579,17.0
8584,257.0
8592,27.0
8603,3.0
8612,3.0
8618,291.0
8620,6.0
8625,3.0
8626,597.0
8627,203.0
8629,19.0
8639,52.0
8652,159.0
8656,266.0
8690,446.0
8693,19.0
8707,3.0
8710,1.0
8715,178.0
8718,2.0
8720,32.0
8726,46.0
8756,5.0
8760,18.0
8769,207.0
8780,2.0
8782,15.0
8786,191.0
8797,193.0
8806,6.0
8809,80.0
8812,3.0
8838,476.0
8839,25.0
8862,18.0
8898,129.0
8906,46.0
8922,7.0
8926,2.0
8980,4.0
9010,463.0
9017,227.0
9023,3.0
9026,2.0
9065,750.0
9077,94.0
9085,20.0
9135,1.0
9184,89.0
9216,116.0
9222,114.0
9224,16.0
9308,4.0
9372,399.0
9388,296.0
9429,4.0
9430,1.0
9434,8.0
9452,48.0
9455,4.0
9464,5.0
9466,2.0
9487,186.0
9500,3.0
9504,1480.0
9505,60.0
9515,324.0
9628,191.0
9740,6.0
9788,99.0
9799,2.0
9810,9.0
9847,134.0
9883,116.0
9936,40.0
9974,174.0
9976,8.0
9979,3.0
9995,25.0
9997,24.0
9999,140.0
10005,55.0
10017,4.0
10022,171.0
10024,1.0
10055,286.0
10056,374.0
10057,1.0
10068,94.0
10080,13.0
10085,9.0
10098,1.0
10106,911.0
10115,51.0
10118,166.0
10120,22.0
10140,11.0
10148,5.0
10152,1.0
10158,3.0
10159,9.0
10170,4.0
10175,549.0
10179,101.0
10182,356.0
10185,40.0
10190,3.0
10203,187.0
10212,24.0
10217,3.0
10219,146.0
10222,171.0
10230,7.0
10236,1061.0
10240,123.0
10245,250.0
10248,135.0
10249,125.0
10258,750.0
10262,173.0
10264,12.0
10274,103.0
10276,10.0
10284,73.0
10293,2.0
10296,84.0
10305,2.0
10337,3.0
10342,785.0
10346,16.0
10385,2.0
10391,417.0
10435,3.0
10523,1.0
10534,3.0
10542,2.0
10549,8.0
10557,201.0
10572,1.0
10573,6.0
10582,22.0
10587,219.0
10589,1.0
10592,57.0
10601,55.0
10603,128.0
10604,31.0
10608,10.0
10623,153.0
10624,77.0
10628,1.0
10640,8.0
10641,119.0
10644,89.0
10646,252.0
10649,2.0
10661,63.0
10663,235.0
10676,85.0
10678,35.0
10692,233.0
10696,36.0
10697,5.0
10708,2.0
10712,58.0
10778,7.0
10795,14.0
10798,347.0
10809,62.0
10859,23.0
10889,40.0
11092,3.0
11135,62.0
11375,1.0
11381,396.0
11384,19.0
11391,726.0
11394,1.0
11406,16.0
11410,1734.0
11420,7.0
11424,632.0
11425,123.0
11431,23.0
11435,385.0
11467,19.0
11471,2.0
11472,251.0
11492,4.0
11495,1119.0
11504,211.0
11506,122.0
11507,174.0
11524,1.0
11538,25.0
11544,49.0
11563,246.0
11595,20.0
11604,119.0
11617,73.0
11649,1.0
11657,6.0
11667,5.0
11671,942.0
11678,1.0
11681,5.0
11694,5.0
11696,65.0
11697,4.0
11703,2.0
11729,178.0
11736,28.0
11748,1.0
11767,113.0
11768,1.0
11776,11.0
11785,42.0
11788,1.0
11810,157.0
11815,17.0
11820,12.0
11828,20.0
11910,6.0
11924,2.0
11943,474.0
12060,26.0
12095,29.0
12117,1.0
12167,4.0
12224,64.0
12267,18.0
12282,133.0
12374,24.0
12395,3.0
12407,24.0
12440,18.0
12495,10.0
12523,1.0
12566,5.0
12579,3.0
12671,12.0
12679,66.0
12681,3.0
12757,16.0
12772,13.0
12818,11.0
12831,126.0
12837,63.0
12848,125.0
12851,10.0
12869,53.0
12887,1.0
12919,6.0
12924,32.0
13003,3.0
13045,261.0
13048,9.0
13050,5.0
13058,16.0
13061,53.0
13067,36.0
13068,18.0
13072,31.0
13073,11.0
13080,70.0
13083,53.0
13088,3.0
13089,47.0
13093,11.0
13108,288.0
13109,3.0
13111,54.0
13140,2.0
13145,1.0
13167,149.0
13176,3.0
13180,62.0
13183,24.0
13186,26.0
13187,23.0
13194,1.0
13198,1.0
13238,77.0
13240,274.0
13242,13.0
13243,25.0
13258,55.0
13264,1.0
13267,854.0
13271,35.0
13284,1.0
13288,1.0
13295,631.0
13296,209.0
13298,24.0
13304,5.0
13306,14.0
13308,81.0
13313,141.0
13316,19.0
13323,10.0
13333,95.0
13338,36.0
13351,3.0
13356,44.0
13359,24.0
13369,4.0
13373,95.0
13379,1.0
13397,1.0
13399,7.0
13403,1277.0
13414,27.0
13416,104.0
13417,1.0
13419,20.0
13424,160.0
13425,4.0
13428,142.0
13433,21.0
13434,400.0
13436,4.0
13438,12.0
13464,19.0
13466,2.0
13480,1178.0
13497,143.0
13534,2.0
13548,31.0
13565,41.0
13566,11.0
13568,167.0
13586,967.0
13606,88.0
13623,21.0
13629,28.0
13640,23.0
13650,124.0
13664,2.0
13665,67.0
13669,20.0
13670,1.0
13673,8.0
13674,10.0
13675,27.0
13677,1.0
13707,1.0
13726,2.0
13751,238.0
13752,3.0
13775,1.0
13797,110.0
13817,2.0
13824,1798.0
13833,92.0
13835,2.0
13846,21.0
13847,154.0
13848,546.0
13849,13.0
13850,15.0
13855,351.0
13861,14.0
13864,59.0
13869,2.0
13872,7.0
13879,2.0
13882,38.0
13885,17.0
13891,44.0
13909,1.0
13910,42.0
13941,85.0
13988,69.0
14036,15.0
14046,4.0
14051,2087.0
14151,10.0
14163,50.0
14169,767.0
14172,1.0
14181,465.0
14201,41.0
14238,22.0
14245,25.0
14255,470.0
14257,34.0
14259,1.0
14267,341.0
14268,197.0
14276,6.0
14288,33.0
14317,141.0
14325,2.0
14392,782.0
14394,9.0
14398,94.0
14423,9.0
14427,918.0
14429,2.0
14505,34.0
14511,1.0
14536,31.0
14538,578.0
14560,11.0
14588,1844.0
14592,1.0
14602,325.0
14611,296.0
14627,232.0
14653,1.0
14658,9.0
14687,115.0
14688,453.0
14691,2.0
14724,6.0
14775,3.0
14787,30.0
14788,35.0
14798,257.0
14839,1.0
14856,346.0
14866,149.0
14868,777.0
14884,304.0
14893,144.0
14921,39.0
14928,11.0
14929,1.0
14931,65.0
14934,1.0
14940,16.0
14942,59.0
14983,37.0
14987,635.0
14988,787.0
14989,9.0
14993,8.0
15004,2.0
15006,4.0
15009,3.0
15015,19.0
15019,160.0
15042,466.0
15051,360.0
15063,11.0
15089,7.0
15108,1.0
15227,10.0
15229,9.0
15272,5.0
15290,776.0
15333,3.0
15335,12.0
15343,50.0
15344,2.0
15347,49.0
15348,1477.0
15361,44.0
15363,245.0
15368,168.0
15371,351.0
15375,14.0
15381,343.0
15388,117.0
15389,1.0
15417,1.0
15423,1.0
15439,2.0
15452,162.0
15491,1.0
15494,15.0
15513,5.0
15515,1.0
15517,3.0
15522,61.0
15525,25.0
15541,389.0
15567,3.0
15592,1.0
15636,4.0
15660,55.0
15669,1.0
15679,53.0
15683,1.0
15697,38.0
15699,277.0
15712,10.0
15714,22.0
15715,48.0
15719,6.0
15721,2175.0
15744,33.0
15747,275.0
15764,2.0
15831,52.0
15887,118.0
15892,1.0
15908,11.0
15922,263.0
15925,7.0
15928,126.0
15929,27.0
16024,4.0
16031,172.0
16061,222.0
16131,40.0
16140,1.0
16162,1.0
16175,31.0
16181,22.0
16202,23.0
16209,8.0
16216,68.0
16224,652.0
16228,9.0
16229,21.0
16239,25.0
16240,15.0
16242,331.0
16252,17.0
16255,581.0
16260,12.0
16267,109.0
16295,41.0
16297,1.0
16304,5.0
16309,20.0
16312,2.0
16317,4.0
16367,6.0
16375,5.0
16396,1.0
16421,2.0
16453,6.0
16462,4.0
16475,1.0
16476,3.0
16486,10.0
16490,4.0
16491,175.0
16492,1.0
16497,1.0
16499,3.0
16501,25.0
16504,2.0
16505,117.0
16507,1.0
16508,1.0
16515,3.0
16517,6.0
16521,6.0
16541,2.0
16552,4.0
16558,2.0
16570,1.0
16581,1.0
16594,5.0
16616,2.0
16621,13.0
16622,64.0
16656,2.0
16825,1.0
16886,31.0
16926,6.0
16970,94.0
16979,1.0
16998,37.0
17003,1.0
17013,4.0
17141,1.0
17156,74.0
17165,2.0
17273,1.0
17294,2.0
17352,1.0
17356,20.0
17359,2.0
17417,37.0
17420,47.0
17456,132.0
17461,21.0
17477,2.0
17489,70.0
17510,65.0
17516,1.0
17522,4.0
17523,4.0
17528,72.0
17565,2.0
17669,1.0
17691,1.0
17712,4.0
17749,2.0
17785,4.0
17799,2.0
17802,8.0
17803,29.0
17816,7.0
17822,6.0
17856,7.0
17876,39.0
17881,12.0
17975,1.0
17995,13.0
18143,295.0
18182,43.0
18228,743.0
18265,267.0
18367,16.0
18384,371.0
18392,178.0
18442,55.0
18455,7.0
18628,2.0
18635,13.0
18636,22.0
18650,18.0
18652,1.0
18653,5.0
18660,3.0
18669,1.0
18676,94.0
18677,49.0
18689,1.0
18692,16.0
18695,1.0
18702,19.0
18711,14.0
18716,4.0
18736,2.0
18737,5.0
18748,1.0
18749,1.0
18765,1602.0
18766,7.0
18767,6.0
18773,3.0
18780,96.0
18799,3.0
18807,4.0
18811,33.0
18812,106.0
18816,1.0
18818,11.0
18819,1.0
18832,18.0
18858,3.0
18860,19.0
18867,120.0
18874,138.0
18931,2.0
18941,16.0
18953,87.0
18973,20.0
18984,226.0
18988,1.0
19000,83.0
19029,1.0
19035,14.0
19107,1.0
19228,1.0
19256,1.0
19270,249.0
19272,10.0
19298,200.0
19305,1.0
19319,1.0
19333,134.0
19349,1.0
19366,1.0
19379,137.0
19385,1175.0
19391,3.0
19408,575.0
19420,1.0
19424,1.0
19454,1.0
19456,391.0
19467,1.0
19513,1.0
19515,113.0
19538,3.0
19595,1.0
19596,46.0
19665,19.0
19719,4.0
19724,121.0
19776,256.0
19819,33.0
19899,114.0
19910,64.0
19919,37.0
19920,29.0
19924,31.0
19930,496.0
19944,86.0
19951,73.0
19954,40.0
19958,5.0
19959,13.0
20013,7.0
20206,63.0
20270,56.0
20286,166.0
20305,15.0
20339,220.0
20342,88.0
20352,4.0
20359,1.0
20371,161.0
20372,456.0
20374,626.0
20375,287.0
20382,1275.0
20414,2.0
20415,1.0
20417,4.0
20431,1.0
20437,57.0
20445,86.0
20452,330.0
20453,54.0
20454,41.0
20459,72.0
20460,27.0
20467,2.0
20480,5.0
20509,166.0
20521,1.0
20528,5.0
20529,1.0
20559,12.0
20578,127.0
20581,30.0
20582,3.0
20584,3.0
20610,34.0
20617,13.0
20621,336.0
20633,354.0
20636,57.0
20637,4.0
20654,13.0
20713,8.0
20761,75.0
20812,3.0
20829,56.0
20834,1.0
20838,125.0
20907,3.0
20914,87.0
20933,12.0
20936,20.0
20946,100.0
21166,21.0
21181,12.0
21185,7.0
21189,3.0
21204,16.0
21211,1.0
21215,2.0
21237,2001.0
21256,60.0
21267,19.0
21272,11.0
21293,1.0
21313,85.0
21315,30.0
21321,29.0
21324,8.0
21328,1.0
21388,47.0
21410,11.0
21425,9.0
21435,8.0
21444,1.0
21446,2.0
21495,32.0
21522,1.0
21528,1.0
21530,10.0
21563,43.0
21567,25.0
21591,3.0
21611,515.0
21643,1.0
21648,106.0
21695,17.0
21700,1186.0
21711,827.0
21725,204.0
21732,5.0
21976,1.0
22000,25.0
22001,292.0
22033,1.0
22036,24.0
22042,6.0
